Pozo,Fecha,Salinidad
SITIO_GDE_801,17/03/2003,102000
SITIO_GDE_801,20/03/2003,100000
SITIO_GDE_801,31/03/2003,95000
SITIO_GDE_801,17/05/2003,96000
SITIO_GDE_801,18/05/2003,92000
SITIO_GDE_801,18/05/2003,96000
SITIO_GDE_801,18/05/2003,92000
SITIO_GDE_801,18/05/2003,92000
SITIO_GDE_801,18/05/2003,92000
SITIO_GDE_801,18/05/2003,95000
SITIO_GDE_801,07/07/2003,81000
SITIO_GDE_801,01/08/2003,93000
SITIO_GDE_901,02/01/1985,
SITIO_GDE_901,24/04/1985,10000
SITIO_GDE_901,29/04/1985,
SITIO_GDE_901,06/05/1985,262000
SITIO_GDE_901,31/05/1985,
SITIO_GDE_901,04/06/1985,
SITIO_GDE_901,10/06/1985,
SITIO_GDE_901,17/06/1985,
SITIO_GDE_901,28/06/1985,
SITIO_GDE_901,02/07/1985,
SITIO_GDE_901,08/07/1985,
SITIO_GDE_901,15/07/1985,
SITIO_GDE_901,22/07/1985,
SITIO_GDE_901,05/08/1985,25000
SITIO_GDE_901,20/08/1985,
SITIO_GDE_901,27/08/1985,
SITIO_GDE_901,09/09/1985,
SITIO_GDE_901,05/10/1985,
SITIO_GDE_901,08/10/1985,
SITIO_GDE_901,16/10/1985,
SITIO_GDE_901,21/10/1985,
SITIO_GDE_901,29/10/1985,
SITIO_GDE_901,05/11/1985,
SITIO_GDE_901,11/11/1985,
SITIO_GDE_901,19/11/1985,
SITIO_GDE_901,29/11/1985,
SITIO_GDE_901,02/12/1985,
SITIO_GDE_901,09/12/1985,
SITIO_GDE_901,15/12/1985,
SITIO_GDE_901,28/12/1985,
SITIO_GDE_901,14/01/1986,
SITIO_GDE_901,07/02/1986,
SITIO_GDE_901,18/02/1986,
SITIO_GDE_901,03/03/1986,
SITIO_GDE_901,12/03/1986,
SITIO_GDE_901,21/03/1986,
SITIO_GDE_901,26/03/1986,
SITIO_GDE_901,07/04/1986,
SITIO_GDE_901,25/04/1986,
SITIO_GDE_901,30/04/1986,
SITIO_GDE_901,16/05/1986,
SITIO_GDE_901,20/05/1986,
SITIO_GDE_901,26/05/1986,
SITIO_GDE_901,02/06/1986,
SITIO_GDE_901,09/06/1986,
SITIO_GDE_901,17/06/1986,
SITIO_GDE_901,24/06/1986,
SITIO_GDE_901,30/06/1986,
SITIO_GDE_901,09/07/1986,
SITIO_GDE_901,16/07/1986,
SITIO_GDE_901,28/07/1986,
SITIO_GDE_901,04/08/1986,
SITIO_GDE_901,13/08/1986,
SITIO_GDE_901,18/08/1986,
SITIO_GDE_901,27/08/1986,
SITIO_GDE_901,01/09/1986,
SITIO_GDE_901,08/09/1986,
SITIO_GDE_901,18/09/1986,
SITIO_GDE_901,23/09/1986,
SITIO_GDE_901,29/09/1986,
SITIO_GDE_901,06/10/1986,
SITIO_GDE_901,14/10/1986,
SITIO_GDE_901,21/10/1986,
SITIO_GDE_901,28/10/1986,
SITIO_GDE_901,04/11/1986,
SITIO_GDE_901,11/11/1986,
SITIO_GDE_901,17/11/1986,
SITIO_GDE_901,24/11/1986,
SITIO_GDE_901,02/12/1986,
SITIO_GDE_901,08/12/1986,
SITIO_GDE_901,15/12/1986,
SITIO_GDE_901,29/12/1986,
SITIO_GDE_901,05/01/1987,
SITIO_GDE_901,12/01/1987,
SITIO_GDE_901,21/01/1987,
SITIO_GDE_901,27/01/1987,
SITIO_GDE_901,02/02/1987,
SITIO_GDE_901,10/02/1987,
SITIO_GDE_901,16/02/1987,
SITIO_GDE_901,23/02/1987,
SITIO_GDE_901,05/03/1987,
SITIO_GDE_901,10/03/1987,
SITIO_GDE_901,17/03/1987,
SITIO_GDE_901,23/03/1987,
SITIO_GDE_901,31/03/1987,
SITIO_GDE_901,07/04/1987,31000
SITIO_GDE_901,13/04/1987,
SITIO_GDE_901,20/04/1987,
SITIO_GDE_901,27/04/1987,
SITIO_GDE_901,08/05/1987,
SITIO_GDE_901,11/05/1987,
SITIO_GDE_901,18/05/1987,
SITIO_GDE_901,25/05/1987,
SITIO_GDE_901,01/06/1987,
SITIO_GDE_901,08/06/1987,
SITIO_GDE_901,15/06/1987,35000
SITIO_GDE_901,24/06/1987,
SITIO_GDE_901,29/06/1987,31000
SITIO_GDE_901,06/07/1987,43000
SITIO_GDE_901,24/08/1987,40000
SITIO_GDE_901,04/09/1987,38000
SITIO_GDE_901,09/09/1987,34000
SITIO_GDE_901,21/09/1987,30000
SITIO_GDE_901,02/10/1987,
SITIO_GDE_901,04/10/1987,68000
SITIO_GDE_901,05/10/1987,46000
SITIO_GDE_901,15/10/1987,40000
SITIO_GDE_901,19/10/1987,43000
SITIO_GDE_901,01/11/1987,
SITIO_GDE_901,07/11/1987,43000
SITIO_GDE_901,17/11/1987,36000
SITIO_GDE_901,23/11/1987,32000
SITIO_GDE_901,14/12/1987,39000
SITIO_GDE_901,21/12/1987,43000
SITIO_GDE_901,28/12/1987,48000
SITIO_GDE_901,04/01/1988,40000
SITIO_GDE_901,21/01/1988,54000
SITIO_GDE_901,25/01/1988,45000
SITIO_GDE_901,01/02/1988,24000
SITIO_GDE_901,10/02/1988,44000
SITIO_GDE_901,01/03/1988,13000
SITIO_GDE_901,07/03/1988,34000
SITIO_GDE_901,18/03/1988,30000
SITIO_GDE_901,23/03/1988,16000
SITIO_GDE_901,29/03/1988,65000
SITIO_GDE_901,06/04/1988,44000
SITIO_GDE_901,12/04/1988,39000
SITIO_GDE_901,18/04/1988,24000
SITIO_GDE_901,27/04/1988,44000
SITIO_GDE_901,02/05/1988,23000
SITIO_GDE_901,09/05/1988,11000
SITIO_GDE_901,16/05/1988,48000
SITIO_GDE_901,18/05/1988,47000
SITIO_GDE_901,25/05/1988,44000
SITIO_GDE_901,30/05/1988,45000
SITIO_GDE_901,07/06/1988,47000
SITIO_GDE_901,13/06/1988,43000
SITIO_GDE_901,20/06/1988,40000
SITIO_GDE_901,28/06/1988,30000
SITIO_GDE_901,04/07/1988,21000
SITIO_GDE_901,12/07/1988,38000
SITIO_GDE_901,19/07/1988,45000
SITIO_GDE_901,25/07/1988,36000
SITIO_GDE_901,04/08/1988,48000
SITIO_GDE_901,08/08/1988,26000
SITIO_GDE_901,23/08/1988,26000
SITIO_GDE_901,12/09/1988,45000
SITIO_GDE_901,16/10/1988,29000
SITIO_GDE_901,17/11/1988,48000
SITIO_GDE_901,20/12/1988,56000
SITIO_GDE_901,02/01/1989,48000
SITIO_GDE_901,09/01/1989,27000
SITIO_GDE_901,31/01/1989,21000
SITIO_GDE_901,06/02/1989,60000
SITIO_GDE_901,13/02/1989,47000
SITIO_GDE_901,01/03/1989,20000
SITIO_GDE_901,13/03/1989,45000
SITIO_GDE_901,04/06/1989,87000
SITIO_GDE_901,09/06/1997,64000
SITIO_GDE_901,27/09/2002,9000
SITIO_GDE_901,28/09/2002,14000
SITIO_GDE_901,28/09/2002,15000
SITIO_GDE_901,28/09/2002,15000
SITIO_GDE_901,28/09/2002,2000
SITIO_GDE_901,28/09/2002,2000
SITIO_GDE_901,29/09/2002,39000
SITIO_GDE_901,29/09/2002,43000
SITIO_GDE_901,29/09/2002,43000
SITIO_GDE_901,29/09/2002,38000
SITIO_GDE_901,29/09/2002,38000
SITIO_GDE_901,29/09/2002,39000
SITIO_GDE_901,10/10/2002,36000
SITIO_GDE_901,10/10/2002,36000
SITIO_GDE_901,10/10/2002,36000
SITIO_GDE_901,10/10/2002,40000
SITIO_GDE_901,10/10/2002,40000
SITIO_GDE_901,10/10/2002,41000
SITIO_GDE_901,10/10/2002,45000
SITIO_GDE_901,10/10/2002,45000
SITIO_GDE_901,10/10/2002,45000
SITIO_GDE_901,10/10/2002,45000
SITIO_GDE_901,10/10/2002,45000
SITIO_GDE_901,11/10/2002,41000
SITIO_GDE_901,11/10/2002,45000
SITIO_GDE_901,11/10/2002,32000
SITIO_GDE_901,11/10/2002,45000
SITIO_GDE_901,11/10/2002,30000
SITIO_GDE_901,12/10/2002,43000
SITIO_GDE_901,12/10/2002,43000
SITIO_GDE_901,12/10/2002,45000
SITIO_GDE_901,12/10/2002,45000
SITIO_GDE_911,29/10/1984,
SITIO_GDE_911,30/10/1984,
SITIO_GDE_911,06/11/1984,
SITIO_GDE_911,14/11/1984,
SITIO_GDE_911,26/11/1984,
SITIO_GDE_911,04/12/1984,
SITIO_GDE_911,06/12/1984,
SITIO_GDE_911,06/12/1984,
SITIO_GDE_911,06/12/1984,
SITIO_GDE_911,10/12/1984,
SITIO_GDE_911,20/12/1984,
SITIO_GDE_911,09/01/1985,
SITIO_GDE_911,16/01/1985,
SITIO_GDE_911,22/01/1985,
SITIO_GDE_911,28/01/1985,
SITIO_GDE_911,06/02/1985,
SITIO_GDE_911,11/02/1985,
SITIO_GDE_911,19/02/1985,
SITIO_GDE_911,26/02/1985,
SITIO_GDE_911,04/03/1985,
SITIO_GDE_911,11/03/1985,
SITIO_GDE_911,26/03/1985,
SITIO_GDE_911,02/04/1985,
SITIO_GDE_911,08/04/1985,
SITIO_GDE_911,15/04/1985,
SITIO_GDE_911,22/04/1985,
SITIO_GDE_911,29/04/1985,
SITIO_GDE_911,29/04/1985,
SITIO_GDE_911,03/05/1985,
SITIO_GDE_911,07/05/1985,
SITIO_GDE_911,13/05/1985,
SITIO_GDE_911,28/05/1985,
SITIO_GDE_911,29/05/1985,222000
SITIO_GDE_911,07/06/1985,
SITIO_GDE_911,07/06/1985,
SITIO_GDE_911,10/06/1985,
SITIO_GDE_911,28/06/1985,
SITIO_GDE_911,02/07/1985,
SITIO_GDE_911,10/07/1985,
SITIO_GDE_911,15/07/1985,
SITIO_GDE_911,22/07/1985,
SITIO_GDE_911,29/07/1985,
SITIO_GDE_911,05/08/1985,
SITIO_GDE_911,25/08/1985,
SITIO_GDE_911,27/08/1985,
SITIO_GDE_911,09/09/1985,
SITIO_GDE_911,26/09/1985,
SITIO_GDE_911,06/10/1985,
SITIO_GDE_911,10/10/1985,
SITIO_GDE_911,16/10/1985,
SITIO_GDE_911,21/10/1985,
SITIO_GDE_911,30/10/1985,
SITIO_GDE_911,05/11/1985,
SITIO_GDE_911,11/11/1985,
SITIO_GDE_911,21/11/1985,
SITIO_GDE_911,30/11/1985,
SITIO_GDE_911,03/12/1985,
SITIO_GDE_911,12/12/1985,
SITIO_GDE_911,17/12/1985,
SITIO_GDE_911,28/12/1985,
SITIO_GDE_911,01/01/1986,
SITIO_GDE_911,04/03/1986,
SITIO_GDE_911,12/03/1986,
SITIO_GDE_911,24/03/1986,
SITIO_GDE_911,07/04/1986,
SITIO_GDE_911,25/04/1986,
SITIO_GDE_911,30/04/1986,
SITIO_GDE_911,26/05/1986,
SITIO_GDE_911,02/06/1986,
SITIO_GDE_911,09/06/1986,
SITIO_GDE_911,18/06/1986,
SITIO_GDE_911,25/06/1986,
SITIO_GDE_911,07/07/1986,30000
SITIO_GDE_911,17/07/1986,
SITIO_GDE_911,29/07/1986,
SITIO_GDE_911,05/08/1986,
SITIO_GDE_911,14/08/1986,43000
SITIO_GDE_911,18/08/1986,
SITIO_GDE_911,27/08/1986,32000
SITIO_GDE_911,01/09/1986,
SITIO_GDE_911,09/09/1986,
SITIO_GDE_911,17/09/1986,42000
SITIO_GDE_911,22/09/1986,39000
SITIO_GDE_911,29/09/1986,18000
SITIO_GDE_911,06/10/1986,18000
SITIO_GDE_911,10/10/1986,25000
SITIO_GDE_911,20/10/1986,21000
SITIO_GDE_911,28/10/1986,30000
SITIO_GDE_911,04/11/1986,28000
SITIO_GDE_911,12/11/1986,25000
SITIO_GDE_911,18/11/1986,27000
SITIO_GDE_911,25/11/1986,23000
SITIO_GDE_911,03/12/1986,28000
SITIO_GDE_911,09/12/1986,23000
SITIO_GDE_911,17/12/1986,36000
SITIO_GDE_911,23/12/1986,23000
SITIO_GDE_911,30/12/1986,22000
SITIO_GDE_911,06/01/1987,25000
SITIO_GDE_911,12/01/1987,20000
SITIO_GDE_911,21/01/1987,10000
SITIO_GDE_911,28/01/1987,25000
SITIO_GDE_911,03/02/1987,38000
SITIO_GDE_911,10/02/1987,25000
SITIO_GDE_911,19/02/1987,27000
SITIO_GDE_911,26/02/1987,24000
SITIO_GDE_911,03/03/1987,20000
SITIO_GDE_911,10/03/1987,29000
SITIO_GDE_911,17/03/1987,20000
SITIO_GDE_911,23/03/1987,23000
SITIO_GDE_911,31/03/1987,25000
SITIO_GDE_911,09/04/1987,17000
SITIO_GDE_911,15/04/1987,20000
SITIO_GDE_911,22/04/1987,25000
SITIO_GDE_911,28/04/1987,22000
SITIO_GDE_911,08/05/1987,23000
SITIO_GDE_911,13/05/1987,18000
SITIO_GDE_911,19/05/1987,
SITIO_GDE_911,25/05/1987,20000
SITIO_GDE_911,01/06/1987,93000
SITIO_GDE_911,09/06/1987,
SITIO_GDE_911,16/06/1987,16000
SITIO_GDE_911,24/06/1987,17000
SITIO_GDE_911,30/06/1987,18000
SITIO_GDE_911,07/07/1987,20000
SITIO_GDE_911,17/09/1987,23000
SITIO_GDE_911,21/09/1987,21000
SITIO_GDE_911,02/10/1987,31000
SITIO_GDE_911,06/10/1987,13000
SITIO_GDE_911,14/10/1987,30000
SITIO_GDE_911,19/10/1987,15000
SITIO_GDE_911,01/11/1987,15000
SITIO_GDE_911,07/11/1987,20000
SITIO_GDE_911,10/11/1987,20000
SITIO_GDE_911,23/11/1987,22000
SITIO_GDE_911,14/12/1987,30000
SITIO_GDE_911,21/12/1987,3000
SITIO_GDE_911,28/12/1987,5000
SITIO_GDE_911,05/01/1988,12000
SITIO_GDE_911,21/01/1988,20000
SITIO_GDE_911,26/01/1988,19000
SITIO_GDE_911,01/02/1988,2000
SITIO_GDE_911,10/02/1988,17000
SITIO_GDE_911,24/02/1988,17000
SITIO_GDE_911,01/03/1988,5000
SITIO_GDE_911,08/03/1988,18000
SITIO_GDE_911,18/03/1988,17000
SITIO_GDE_911,23/03/1988,3000
SITIO_GDE_911,29/03/1988,21000
SITIO_GDE_911,08/04/1988,6000
SITIO_GDE_911,15/04/1988,12000
SITIO_GDE_911,18/04/1988,4000
SITIO_GDE_911,27/04/1988,20000
SITIO_GDE_911,04/05/1988,4000
SITIO_GDE_911,10/05/1988,19000
SITIO_GDE_911,16/05/1988,14000
SITIO_GDE_911,19/05/1988,22000
SITIO_GDE_911,25/05/1988,19000
SITIO_GDE_911,31/05/1988,17000
SITIO_GDE_911,06/06/1988,18000
SITIO_GDE_911,14/06/1988,5000
SITIO_GDE_911,23/06/1988,18000
SITIO_GDE_911,29/06/1988,4000
SITIO_GDE_911,13/07/1988,3000
SITIO_GDE_911,19/07/1988,18000
SITIO_GDE_911,26/07/1988,14000
SITIO_GDE_911,04/08/1988,15000
SITIO_GDE_911,08/08/1988,8000
SITIO_GDE_911,08/08/1988,6000
SITIO_GDE_911,09/01/1990,19000
SITIO_GDE_911,16/01/1990,30000
SITIO_GDE_911,23/01/1990,28000
SITIO_GDE_911,09/02/1990,18000
SITIO_GDE_911,21/02/1990,18000
SITIO_GDE_911,08/03/1990,15000
SITIO_GDE_911,07/04/1990,16000
SITIO_GDE_911,23/04/1990,15000
SITIO_GDE_911,02/05/1990,17000
SITIO_GDE_911,02/08/1990,
SITIO_GDE_911,11/06/1999,7000
SITIO_GDE_911,11/06/1999,6000
SITIO_GDE_911,11/06/1999,8000
SITIO_GDE_911,11/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,12/06/1999,10000
SITIO_GDE_911,13/06/1999,6500
SITIO_GDE_911,13/06/1999,6500
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,14/06/1999,10000
SITIO_GDE_911,15/06/1999,10000
SITIO_GDE_911,15/06/1999,10000
SITIO_GDE_911,15/06/1999,10000
SITIO_GDE_911,15/06/1999,10000
SITIO_GDE_911,15/06/1999,10000
SITIO_GDE_911,16/06/1999,10000
SITIO_GDE_911,17/06/1999,10000
SITIO_GDE_911,17/06/1999,10000
SITIO_GDE_911,17/06/1999,10000
SITIO_GDE_911,17/06/1999,10000
SITIO_GDE_911,17/06/1999,10000
SITIO_GDE_911,18/06/1999,10000
SITIO_GDE_911,18/06/1999,10000
SITIO_GDE_911,19/06/1999,10000
SITIO_GDE_911,22/06/1999,10000
SITIO_GDE_911,26/06/1999,10000
SITIO_GDE_911,30/06/1999,11000
SITIO_GDE_911,03/07/1999,10000
SITIO_GDE_911,07/07/1999,12000
SITIO_GDE_911,12/07/1999,12000
SITIO_GDE_911,15/07/1999,10000
SITIO_GDE_911,15/07/1999,
SITIO_GDE_911,15/07/1999,2000
SITIO_GDE_911,16/07/1999,13000
SITIO_GDE_911,16/07/1999,13000
SITIO_GDE_911,16/07/1999,12000
SITIO_GDE_911,16/07/1999,13000
SITIO_GDE_911,17/07/1999,11000
SITIO_GDE_911,17/07/1999,11000
SITIO_GDE_911,18/07/1999,11000
SITIO_GDE_911,19/07/1999,12000
SITIO_GDE_911,19/07/1999,12000
SITIO_GDE_911,19/07/1999,13000
SITIO_GDE_911,19/07/1999,64000
SITIO_GDE_911,21/07/1999,12000
SITIO_GDE_911,21/07/1999,12000
SITIO_GDE_911,22/07/1999,12000
SITIO_GDE_911,23/07/1999,11000
SITIO_GDE_911,24/07/1999,12000
SITIO_GDE_911,27/07/1999,13000
SITIO_GDE_911,02/08/1999,11000
SITIO_GDE_911,04/08/1999,11000
SITIO_GDE_911,05/08/1999,11000
SITIO_GDE_911,09/08/1999,10000
SITIO_GDE_911,11/08/1999,20000
SITIO_GDE_911,13/08/1999,10000
SITIO_GDE_911,18/08/1999,153000
SITIO_GDE_911,24/08/1999,26000
SITIO_GDE_911,31/08/1999,18000
SITIO_GDE_911,07/09/1999,13000
SITIO_GDE_911,22/09/1999,12000
SITIO_GDE_911,27/09/1999,12000
SITIO_GDE_911,11/10/1999,12000
SITIO_GDE_911,26/10/1999,11000
SITIO_GDE_911,28/10/1999,11000
SITIO_GDE_911,04/11/1999,7000
SITIO_GDE_911,08/11/1999,10000
SITIO_GDE_911,15/11/1999,11000
SITIO_GDE_911,24/11/1999,11000
SITIO_GDE_911,27/12/1999,11000
SITIO_GDE_911,28/12/1999,12000
SITIO_GDE_911,29/12/1999,11000
SITIO_GDE_911,30/12/1999,11000
SITIO_GDE_911,01/01/2000,12000
SITIO_GDE_911,03/01/2000,10000
SITIO_GDE_911,05/01/2000,10000
SITIO_GDE_911,08/01/2000,12000
SITIO_GDE_911,11/01/2000,10000
SITIO_GDE_911,13/01/2000,12000
SITIO_GDE_911,14/01/2000,11000
SITIO_GDE_911,16/01/2000,10000
SITIO_GDE_911,18/01/2000,11000
SITIO_GDE_911,19/01/2000,11000
SITIO_GDE_911,20/01/2000,11000
SITIO_GDE_911,25/01/2000,11000
SITIO_GDE_911,01/02/2000,13000
SITIO_GDE_911,08/02/2000,
SITIO_GDE_911,14/02/2000,12000
SITIO_GDE_911,23/02/2000,12000
SITIO_GDE_911,28/02/2000,12000
SITIO_GDE_911,06/03/2000,11000
SITIO_GDE_911,30/06/2000,53000
SITIO_GDE_911,18/08/2000,
SITIO_GDE_911,18/08/2000,
SITIO_GDE_911,18/08/2000,10000
SITIO_GDE_911,21/08/2000,12000
SITIO_GDE_911,24/08/2000,11000
SITIO_GDE_911,28/08/2000,12000
SITIO_GDE_911,30/08/2000,11000
SITIO_GDE_911,02/09/2000,14000
SITIO_GDE_911,04/09/2000,13000
SITIO_GDE_911,08/09/2000,10000
SITIO_GDE_911,11/09/2000,10000
SITIO_GDE_911,13/09/2000,10000
SITIO_GDE_911,18/09/2000,12000
SITIO_GDE_911,26/09/2000,11000
SITIO_GDE_911,03/10/2000,12000
SITIO_GDE_911,05/10/2000,10000
SITIO_GDE_911,10/10/2000,11000
SITIO_GDE_911,16/10/2000,11000
SITIO_GDE_911,18/10/2000,11000
SITIO_GDE_911,13/03/2001,10000
SITIO_GDE_911,16/03/2001,10000
SITIO_GDE_911,18/03/2001,10000
SITIO_GDE_911,22/03/2001,25000
SITIO_GDE_911,28/03/2001,10000
SITIO_GDE_911,02/04/2001,15000
SITIO_GDE_911,24/05/2003,
SITIO_GDE_921,02/02/1985,
SITIO_GDE_921,03/02/1985,
SITIO_GDE_921,03/02/1985,
SITIO_GDE_921,04/02/1985,34000
SITIO_GDE_921,06/02/1985,38000
SITIO_GDE_921,11/02/1985,4000
SITIO_GDE_921,19/02/1985,40000
SITIO_GDE_921,26/02/1985,45000
SITIO_GDE_921,04/03/1985,42000
SITIO_GDE_921,06/03/1985,45000
SITIO_GDE_921,12/03/1985,38000
SITIO_GDE_921,18/03/1985,18000
SITIO_GDE_921,27/03/1985,20000
SITIO_GDE_921,08/04/1985,19000
SITIO_GDE_921,29/04/1985,31000
SITIO_GDE_921,01/06/1985,50000
SITIO_GDE_921,04/06/1985,41000
SITIO_GDE_921,06/06/1985,40000
SITIO_GDE_921,07/06/1985,42000
SITIO_GDE_921,10/06/1985,46000
SITIO_GDE_921,11/06/1985,38000
SITIO_GDE_921,17/06/1985,40000
SITIO_GDE_921,02/07/1985,45000
SITIO_GDE_921,08/07/1985,45000
SITIO_GDE_921,11/07/1985,45000
SITIO_GDE_921,15/07/1985,40000
SITIO_GDE_921,22/07/1985,39000
SITIO_GDE_921,29/07/1985,39000
SITIO_GDE_921,05/08/1985,40000
SITIO_GDE_921,07/08/1985,42000
SITIO_GDE_921,07/08/1985,38000
SITIO_GDE_921,13/08/1985,40000
SITIO_GDE_921,20/08/1985,50000
SITIO_GDE_921,22/08/1985,47000
SITIO_GDE_921,25/08/1985,43000
SITIO_GDE_921,27/08/1985,62000
SITIO_GDE_921,05/10/1985,88000
SITIO_GDE_921,24/10/1985,36000
SITIO_GDE_921,30/10/1985,32000
SITIO_GDE_921,05/11/1985,38000
SITIO_GDE_921,12/11/1985,55000
SITIO_GDE_921,19/11/1985,60000
SITIO_GDE_921,28/11/1985,35000
SITIO_GDE_921,02/12/1985,60000
SITIO_GDE_921,09/12/1985,28000
SITIO_GDE_921,15/12/1985,35000
SITIO_GDE_921,28/12/1985,34000
SITIO_GDE_921,01/01/1986,42000
SITIO_GDE_921,14/01/1986,47000
SITIO_GDE_921,06/02/1986,44000
SITIO_GDE_921,25/04/1986,50000
SITIO_GDE_921,30/04/1986,52000
SITIO_GDE_921,09/05/1986,30000
SITIO_GDE_921,16/05/1986,42000
SITIO_GDE_921,26/07/1986,
SITIO_GDE_921,27/07/1986,
SITIO_GDE_921,28/07/1986,23000
SITIO_GDE_921,30/07/1986,22000
SITIO_GDE_921,04/08/1986,
SITIO_GDE_921,13/08/1986,
SITIO_GDE_921,18/08/1986,
SITIO_GDE_921,27/08/1986,24000
SITIO_GDE_921,01/09/1986,26000
SITIO_GDE_921,08/09/1986,29000
SITIO_GDE_921,18/09/1986,32000
SITIO_GDE_921,23/09/1986,25000
SITIO_GDE_921,01/10/1986,40000
SITIO_GDE_921,02/10/1986,22000
SITIO_GDE_921,03/10/1986,21000
SITIO_GDE_921,06/10/1986,23000
SITIO_GDE_921,10/10/1986,23000
SITIO_GDE_921,20/10/1986,25000
SITIO_GDE_921,28/10/1986,22000
SITIO_GDE_921,04/11/1986,25000
SITIO_GDE_921,11/11/1986,26000
SITIO_GDE_921,17/11/1986,25000
SITIO_GDE_921,24/11/1986,22000
SITIO_GDE_921,02/12/1986,20000
SITIO_GDE_921,08/12/1986,25000
SITIO_GDE_921,15/12/1986,32000
SITIO_GDE_921,22/12/1986,20000
SITIO_GDE_921,24/12/1986,23000
SITIO_GDE_921,05/01/1987,23000
SITIO_GDE_921,12/01/1987,38000
SITIO_GDE_921,21/01/1987,27000
SITIO_GDE_921,27/01/1987,25000
SITIO_GDE_921,02/02/1987,20000
SITIO_GDE_921,10/02/1987,26000
SITIO_GDE_921,16/02/1987,18000
SITIO_GDE_921,23/02/1987,30000
SITIO_GDE_921,10/03/1987,27000
SITIO_GDE_921,17/03/1987,20000
SITIO_GDE_921,23/03/1987,25000
SITIO_GDE_921,30/03/1987,21000
SITIO_GDE_921,08/04/1987,21000
SITIO_GDE_921,13/04/1987,27000
SITIO_GDE_921,20/04/1987,27000
SITIO_GDE_921,27/04/1987,25000
SITIO_GDE_921,08/05/1987,15000
SITIO_GDE_921,11/05/1987,21000
SITIO_GDE_921,18/05/1987,20000
SITIO_GDE_921,25/05/1987,22000
SITIO_GDE_921,03/06/1987,24000
SITIO_GDE_921,08/06/1987,25000
SITIO_GDE_921,15/06/1987,23000
SITIO_GDE_921,29/06/1987,19000
SITIO_GDE_921,06/07/1987,25000
SITIO_GDE_921,13/07/1987,20000
SITIO_GDE_921,24/08/1987,23000
SITIO_GDE_921,04/09/1987,22000
SITIO_GDE_921,09/09/1987,15000
SITIO_GDE_921,21/09/1987,
SITIO_GDE_921,23/09/1987,22000
SITIO_GDE_921,05/10/1987,23000
SITIO_GDE_921,14/10/1987,48000
SITIO_GDE_921,15/10/1987,18000
SITIO_GDE_921,19/10/1987,21000
SITIO_GDE_921,01/11/1987,20000
SITIO_GDE_921,07/11/1987,25000
SITIO_GDE_921,17/11/1987,25000
SITIO_GDE_921,23/11/1987,25000
SITIO_GDE_921,14/12/1987,
SITIO_GDE_921,21/12/1987,5000
SITIO_GDE_921,28/12/1987,2000
SITIO_GDE_921,04/01/1988,25000
SITIO_GDE_921,11/01/1988,11000
SITIO_GDE_921,21/01/1988,27000
SITIO_GDE_921,25/01/1988,25000
SITIO_GDE_921,02/02/1988,5000
SITIO_GDE_921,10/02/1988,
SITIO_GDE_921,10/02/1988,18000
SITIO_GDE_921,01/03/1988,70000
SITIO_GDE_921,08/01/1990,33000
SITIO_GDE_921,16/01/1990,90000
SITIO_GDE_921,07/02/1990,35000
SITIO_GDE_921,02/03/1990,51000
SITIO_GDE_921,07/04/1990,42000
SITIO_GDE_921,24/05/1990,35000
SITIO_GDE_921,19/07/1990,42000
SITIO_GDE_921,27/08/1990,37000
SITIO_GDE_921,30/10/1990,37000
SITIO_GDE_921,12/11/1990,47000
SITIO_GDE_921,06/12/1990,40000
SITIO_GDE_921,10/01/1991,36000
SITIO_GDE_921,19/03/1991,38000
SITIO_GDE_921,17/04/1991,108000
SITIO_GDE_921,07/05/1991,47000
SITIO_GDE_921,31/05/1991,52000
SITIO_GDE_921,18/06/1991,48000
SITIO_GDE_921,24/06/1991,45000
SITIO_GDE_921,04/07/1991,47000
SITIO_GDE_921,22/07/1991,45000
SITIO_GDE_921,02/08/1991,43000
SITIO_GDE_921,12/08/1991,41000
SITIO_GDE_921,21/08/1991,43000
SITIO_GDE_921,29/08/1991,50000
SITIO_GDE_921,02/09/1991,112000
SITIO_GDE_921,17/09/1991,110000
SITIO_GDE_921,24/09/1991,46000
SITIO_GDE_921,01/10/1991,31000
SITIO_GDE_921,01/10/1991,31000
SITIO_GDE_921,08/10/1991,36000
SITIO_GDE_921,08/10/1991,36000
SITIO_GDE_921,16/10/1991,87000
SITIO_GDE_921,16/10/1991,87000
SITIO_GDE_921,24/10/1991,53000
SITIO_GDE_921,24/10/1991,53000
SITIO_GDE_921,04/11/1991,47000
SITIO_GDE_921,13/11/1991,41000
SITIO_GDE_921,18/11/1991,54000
SITIO_GDE_921,27/11/1991,51000
SITIO_GDE_921,04/12/1991,43000
SITIO_GDE_921,09/12/1991,47000
SITIO_GDE_921,18/02/1992,
SITIO_GDE_921,25/02/1992,
SITIO_GDE_921,06/03/1992,
SITIO_GDE_921,17/03/1992,
